parameter_value,log_likelihood
0.11159446780503389,55959.850952999404
0.22318893561006775,55960.82297233377
0.3347834034151016,55961.7757338419
0.44637787122013545,55962.5437187739
0.5579723390251693,55963.058312814195
0.6695668068302032,55963.38249057511
0.781161274635237,55963.58967939945
0.8927557424402709,55963.73356325808
1.0043502102453048,55963.81176439907
1.1159446780503386,55963.86045494418
1.2275391458553724,55963.880892812835
1.3391336136604064,55963.87764083438
1.4507280814654402,55963.84931790819
1.562322549270474,55963.852063244456
1.6739170170755078,55963.810784150955
1.7855114848805418,55963.806150725344
1.8971059526855756,55963.78006048669
2.008700420490609,55963.73591314406
2.120294888295643,55963.70510991254
2.231889356100677,55963.69502121884
2.343483823905711,55963.654440291946
2.4550782917107448,55963.60038948402
2.566672759515779,55963.557974740565
2.678267227320813,55963.530049521534
2.7898616951258464,55963.490094189365
2.9014561629308804,55963.43600021916
3.013050630735914,55963.409794822146
3.124645098540948,55963.39837012063
3.236239566345982,55963.36104458428
3.3478340341510155,55963.33534377403
3.45942850195605,55963.28810806046
3.5710229697610836,55963.24732818957
3.682617437566117,55963.236915495865
3.794211905371151,55963.18084660975
3.9058063731761847,55963.18429720309
4.017400840981219,55963.1296101653
4.128995308786252,55963.08291504426
4.240589776591287,55963.06437148953
4.35218424439632,55963.036691160945
4.463778712201354,55963.01041947403
4.575373180006388,55962.99726801966
4.6869676478114215,55962.94839940963
4.7985621156164555,55962.9403718927
4.9101565834214895,55962.918293095325
5.021751051226524,55962.870316670276
5.133345519031558,55962.8531754727
5.244939986836592,55962.80049266179
5.356534454641626,55962.79852602321
5.468128922446659,55962.749300968586
5.579723390251694,55962.7140776672
